f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,y
18/05/2018,1,19.0,97,1.5,278,18.5,0.0,1.0,0.0,Spring,No Holiday,Yes,116
10/06/2018,14,24.1,51,1.1,2000,13.3,1.58,0.0,0.0,Summer,No Holiday,Yes,1985
07/04/2018,6,1.7,58,3.8,1189,-5.6,0.0,0.0,0.0,Spring,No Holiday,Yes,108
22/01/2018,0,-0.2,30,0.4,2000,-15.7,0.0,0.0,0.0,Winter,No Holiday,Yes,171
02/03/2018,8,-6.2,45,0.4,1600,-16.2,0.17,0.0,0.0,Spring,No Holiday,Yes,617
24/03/2018,0,4.7,46,1.7,746,-5.9,0.0,0.0,0.0,Spring,No Holiday,Yes,403
11/01/2018,8,-12.6,61,1.6,1610,-18.5,0.0,0.0,0.0,Winter,No Holiday,Yes,443
02/03/2018,6,-6.4,50,1.5,1593,-15.1,0.0,0.0,0.0,Spring,No Holiday,Yes,135
13/06/2018,14,26.6,50,2.4,1119,15.3,2.95,0.0,0.0,Summer,No Holiday,Yes,2088
03/07/2018,6,22.6,95,0.1,1937,21.7,0.05,0.0,0.0,Summer,No Holiday,Yes,600
07/08/2018,8,28.5,64,2.0,2000,21.0,0.89,0.0,0.0,Summer,No Holiday,Yes,1695
31/08/2018,13,28.7,46,2.6,1815,15.9,3.1,0.0,0.0,Summer,No Holiday,Yes,965
06/05/2018,18,20.2,66,1.0,2000,13.6,1.1,0.0,0.0,Spring,No Holiday,Yes,1848
16/09/2018,7,21.9,95,1.3,424,21.0,0.02,0.0,0.0,Autumn,No Holiday,Yes,258
29/04/2018,21,16.1,44,1.2,913,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,1382
15/06/2018,7,18.2,75,1.4,2000,13.6,0.56,0.0,0.0,Summer,No Holiday,Yes,1467
24/01/2018,22,-15.2,45,4.0,2000,-24.4,0.0,0.0,0.7,Winter,No Holiday,Yes,121
16/02/2018,15,4.0,26,3.5,2000,-13.8,1.75,0.0,0.0,Winter,Holiday,Yes,243
08/03/2018,15,9.2,53,3.3,1896,0.1,2.23,0.0,0.0,Spring,No Holiday,Yes,555
13/03/2018,1,5.9,65,1.0,596,-0.1,0.0,0.0,0.0,Spring,No Holiday,Yes,231
28/02/2018,0,5.1,52,1.1,614,-3.9,0.0,0.0,0.0,Winter,No Holiday,Yes,266
14/01/2018,9,-3.4,77,1.6,432,-6.8,0.12,0.0,0.0,Winter,No Holiday,Yes,118
02/08/2018,12,36.6,41,2.0,1866,21.2,2.58,0.0,0.0,Summer,No Holiday,Yes,562
26/12/2017,0,-1.4,58,1.0,1880,-8.6,0.0,0.0,0.0,Winter,No Holiday,Yes,178
26/05/2018,3,15.3,69,0.5,1103,9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,419
20/03/2018,5,4.1,42,3.1,2000,-7.6,0.0,0.0,0.0,Spring,No Holiday,Yes,92
12/10/2018,17,16.3,39,1.7,1969,2.3,0.8,0.0,0.0,Autumn,No Holiday,Yes,1902
04/12/2017,5,2.0,83,2.7,253,-0.5,0.0,0.0,0.0,Winter,No Holiday,Yes,82
11/10/2018,10,10.2,44,2.3,1986,-1.5,1.8,0.0,0.0,Autumn,No Holiday,Yes,792
31/03/2018,18,16.6,33,2.6,1867,0.2,0.48,0.0,0.0,Spring,No Holiday,Yes,1391
14/08/2018,4,28.1,71,0.4,2000,22.3,0.0,0.0,0.0,Summer,No Holiday,Yes,209
02/10/2018,12,19.4,41,3.1,1956,5.7,2.67,0.0,0.0,Autumn,No Holiday,No,0
19/06/2018,20,22.4,62,2.2,1041,14.7,0.05,0.0,0.0,Summer,No Holiday,Yes,2525
24/01/2018,18,-13.0,29,3.4,2000,-27.3,0.05,0.0,0.7,Winter,No Holiday,Yes,297
02/11/2018,17,17.0,36,1.5,1672,1.8,0.47,0.0,0.0,Autumn,No Holiday,Yes,1730
05/08/2018,19,30.9,68,3.3,1821,24.2,0.52,0.0,0.0,Summer,No Holiday,Yes,1411
25/08/2018,5,23.3,79,1.7,1592,19.4,0.0,0.0,0.0,Summer,No Holiday,Yes,232
18/11/2018,14,10.1,37,2.4,1723,-3.9,1.24,0.0,0.0,Autumn,No Holiday,Yes,1054
06/01/2018,8,-6.5,62,1.1,1503,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes,186
10/05/2018,10,17.3,52,2.3,1235,7.3,2.38,0.0,0.0,Spring,No Holiday,No,0
16/07/2018,20,29.3,58,2.4,2000,20.1,0.09,0.0,0.0,Summer,No Holiday,Yes,2362
05/08/2018,23,28.8,79,1.3,1484,24.7,0.0,0.0,0.0,Summer,No Holiday,Yes,942
01/05/2018,19,21.2,68,1.5,610,15.0,0.16,0.0,0.0,Spring,Holiday,Yes,1696
03/04/2018,13,20.1,61,2.6,1117,12.3,1.01,0.0,0.0,Spring,No Holiday,Yes,870
21/04/2018,7,12.5,68,1.1,457,6.7,0.22,0.0,0.0,Spring,No Holiday,Yes,324
14/07/2018,15,31.1,59,2.3,1929,22.1,2.34,0.0,0.0,Summer,No Holiday,Yes,1058
17/03/2018,16,13.7,28,2.1,1499,-4.5,1.88,0.0,0.0,Spring,No Holiday,Yes,1440
04/02/2018,10,-11.2,43,3.5,1359,-21.3,1.04,0.0,0.0,Winter,No Holiday,Yes,103
20/03/2018,19,3.2,45,3.7,2000,-7.6,0.02,0.0,0.0,Spring,No Holiday,Yes,716
08/07/2018,0,20.7,51,1.7,2000,10.1,0.0,0.0,0.0,Summer,No Holiday,Yes,1208
27/04/2018,2,11.2,58,1.4,1255,3.2,0.0,0.0,0.0,Spring,No Holiday,Yes,361
16/12/2017,15,-3.3,22,5.0,2000,-22.0,0.86,0.0,0.0,Winter,No Holiday,Yes,291
18/02/2018,12,2.2,17,1.0,1979,-20.4,1.75,0.0,0.0,Winter,No Holiday,Yes,263
03/06/2018,13,29.4,24,2.7,1905,6.7,3.18,0.0,0.0,Summer,No Holiday,Yes,1393
31/10/2018,3,5.6,69,0.1,2000,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,227
03/11/2018,20,12.1,68,0.8,592,6.3,0.0,0.0,0.0,Autumn,No Holiday,No,0
17/05/2018,19,22.3,96,2.6,191,21.6,0.0,0.0,0.0,Spring,No Holiday,Yes,29
27/08/2018,5,20.5,97,0.4,384,20.0,0.0,3.0,0.0,Summer,No Holiday,Yes,38
05/02/2018,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes,206
16/01/2018,14,6.5,43,0.8,468,-5.2,0.52,0.0,0.0,Winter,No Holiday,Yes,276
03/05/2018,5,7.0,85,0.8,2000,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,163
25/04/2018,10,14.8,29,0.6,1749,-3.0,2.2,0.0,0.0,Spring,No Holiday,Yes,756
23/02/2018,22,5.7,81,2.5,292,2.6,0.0,0.0,0.0,Winter,No Holiday,Yes,291
18/10/2018,13,18.1,43,2.2,2000,5.3,2.3,0.0,0.0,Autumn,No Holiday,Yes,1152
09/08/2018,15,31.2,67,2.7,1368,24.3,1.39,0.0,0.0,Summer,No Holiday,Yes,644
03/04/2018,6,16.8,74,1.2,1265,12.1,0.0,0.0,0.0,Spring,No Holiday,Yes,388
22/02/2018,2,-2.9,57,0.0,1985,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes,116
28/03/2018,16,18.3,43,4.3,1931,5.4,1.3,0.0,0.0,Spring,No Holiday,Yes,943
01/11/2018,16,14.7,32,2.0,1934,-1.8,1.13,0.0,0.0,Autumn,No Holiday,Yes,1206
10/03/2018,0,2.1,74,1.4,970,-2.0,0.0,0.0,0.0,Spring,No Holiday,Yes,328
14/11/2018,7,5.2,78,0.3,1182,1.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1047
25/01/2018,22,-14.6,35,2.5,2000,-26.7,0.0,0.0,0.5,Winter,No Holiday,Yes,113
14/12/2017,8,-10.4,54,1.1,1432,-17.9,0.01,0.0,0.0,Winter,No Holiday,Yes,621
06/02/2018,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,Winter,No Holiday,Yes,175
04/05/2018,17,18.1,30,4.6,1925,0.2,1.86,0.0,0.0,Spring,No Holiday,Yes,1857
09/07/2018,7,20.9,66,1.4,2000,14.3,0.1,0.0,0.0,Summer,No Holiday,Yes,451
24/02/2018,20,1.1,32,1.4,1785,-13.8,0.0,0.0,0.0,Winter,No Holiday,Yes,233
29/11/2018,7,0.8,41,0.6,1298,-10.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,800
03/03/2018,11,8.1,21,2.1,1738,-12.9,2.15,0.0,0.0,Spring,No Holiday,Yes,431
08/02/2018,17,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,Winter,No Holiday,Yes,337
09/08/2018,14,30.8,69,1.8,1218,24.4,1.58,0.0,0.0,Summer,No Holiday,Yes,561
11/12/2017,20,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,254
07/11/2018,5,11.1,95,0.2,117,10.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,71
23/02/2018,23,5.5,80,2.7,258,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,243
18/06/2018,9,24.7,59,1.1,616,16.1,1.8,0.0,0.0,Summer,No Holiday,Yes,1263
07/01/2018,13,1.4,34,0.8,1394,-12.7,0.5,0.0,0.0,Winter,No Holiday,Yes,265
06/05/2018,0,18.7,64,3.3,1654,11.7,0.0,0.0,0.0,Spring,No Holiday,Yes,733
24/08/2018,18,23.8,95,2.7,1938,22.9,0.11,1.5,0.0,Summer,No Holiday,Yes,916
23/02/2018,10,2.2,83,0.8,221,-0.3,0.92,0.0,3.7,Winter,No Holiday,Yes,184
18/09/2018,4,18.3,78,0.4,1906,14.3,0.0,0.0,0.0,Autumn,No Holiday,No,0
16/10/2018,22,13.6,71,0.6,1457,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1425
26/05/2018,10,23.2,41,1.1,1440,9.2,2.45,0.0,0.0,Spring,No Holiday,Yes,1010
18/02/2018,21,0.2,32,1.1,1951,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,226
15/02/2018,4,-1.9,34,3.0,2000,-15.7,0.0,0.0,0.0,Winter,Holiday,Yes,58
04/02/2018,13,-8.3,34,4.0,1561,-21.4,2.22,0.0,0.0,Winter,No Holiday,Yes,152
02/06/2018,23,20.6,52,0.5,2000,10.3,0.0,0.0,0.0,Summer,No Holiday,Yes,1490
16/06/2018,21,23.7,64,1.7,1707,16.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2435
17/08/2018,17,33.1,27,1.9,1975,11.5,1.76,0.0,0.0,Summer,No Holiday,Yes,1666
04/11/2018,22,11.2,67,1.3,940,5.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,912
12/06/2018,22,20.0,70,1.0,2000,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2309
19/08/2018,19,29.7,55,2.5,2000,19.6,0.23,0.0,0.0,Summer,No Holiday,Yes,2186
25/05/2018,8,17.1,57,1.7,792,8.5,1.21,0.0,0.0,Spring,No Holiday,Yes,1996
11/06/2018,19,19.4,85,1.2,1651,16.8,0.08,0.5,0.0,Summer,No Holiday,Yes,873
10/12/2017,8,-0.2,90,1.2,378,-1.6,0.0,0.0,4.1,Winter,No Holiday,Yes,35
31/12/2017,3,0.3,91,2.0,172,-1.0,0.0,1.0,1.2,Winter,Holiday,Yes,65
10/11/2018,3,10.3,81,0.7,361,7.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,372
17/09/2018,19,23.0,63,3.1,2000,15.5,0.03,0.0,0.0,Autumn,No Holiday,Yes,2489
17/01/2018,13,8.0,54,1.8,435,-0.7,0.57,0.0,0.0,Winter,No Holiday,Yes,273
19/07/2018,9,27.6,62,1.5,1043,19.6,1.76,0.0,0.0,Summer,No Holiday,Yes,985
27/08/2018,13,22.9,92,1.2,459,21.5,1.09,0.5,0.0,Summer,No Holiday,Yes,149
29/07/2018,4,27.0,74,0.8,1816,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,245
08/10/2018,3,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,192
09/11/2018,4,10.6,75,3.2,913,6.3,0.0,0.0,0.0,Autumn,No Holiday,No,0
20/07/2018,10,29.8,59,1.2,973,20.9,2.32,0.0,0.0,Summer,No Holiday,Yes,641
26/09/2018,17,23.6,38,1.4,2000,8.4,1.04,0.0,0.0,Autumn,No Holiday,Yes,2349
18/07/2018,15,32.9,46,2.5,1248,19.7,2.9,0.0,0.0,Summer,No Holiday,Yes,776
26/03/2018,2,5.4,95,1.5,89,4.6,0.0,0.0,0.0,Spring,No Holiday,Yes,93
05/01/2018,6,-5.1,54,1.3,1346,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,123
28/05/2018,17,26.9,45,3.5,990,13.9,1.64,0.0,0.0,Spring,No Holiday,Yes,2060
20/07/2018,16,34.3,45,2.3,1466,20.6,2.47,0.0,0.0,Summer,No Holiday,Yes,928
06/09/2018,21,24.6,70,2.5,2000,18.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,1851
29/06/2018,2,22.2,96,0.8,269,21.5,0.0,0.2,0.0,Summer,No Holiday,Yes,345
12/08/2018,21,28.9,83,0.3,1449,25.7,0.0,0.0,0.0,Summer,No Holiday,Yes,1337
17/03/2018,7,0.5,64,0.8,2000,-5.5,0.01,0.0,0.0,Spring,No Holiday,Yes,193
27/07/2018,13,35.3,48,2.5,880,22.6,2.89,0.0,0.0,Summer,No Holiday,Yes,653
02/04/2018,0,16.1,80,1.9,605,12.6,0.0,0.0,0.0,Spring,No Holiday,Yes,468
05/12/2017,21,-3.7,47,0.0,2000,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,415
27/12/2017,21,-6.4,34,1.2,2000,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes,242
06/08/2018,14,34.0,59,3.2,1180,24.8,1.98,0.0,0.0,Summer,No Holiday,Yes,571
01/12/2017,3,-6.2,40,0.9,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,107
23/05/2018,18,21.7,40,3.5,1987,7.4,1.18,0.0,0.0,Spring,No Holiday,Yes,3123
01/08/2018,19,36.1,56,3.7,1837,25.9,0.47,0.0,0.0,Summer,No Holiday,Yes,1553
20/12/2017,11,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,Winter,No Holiday,Yes,204
09/10/2018,1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,Autumn,Holiday,No,0
01/12/2017,5,-6.4,37,1.5,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,100
11/07/2018,14,29.2,67,2.8,1725,22.4,1.13,0.0,0.0,Summer,No Holiday,Yes,1052
08/01/2018,7,0.7,44,0.8,1357,-10.1,0.0,0.0,0.0,Winter,No Holiday,Yes,374
19/03/2018,3,6.5,88,0.9,276,4.6,0.0,0.3,0.0,Spring,No Holiday,Yes,12
30/05/2018,4,18.3,84,0.9,409,15.5,0.0,0.0,0.0,Spring,No Holiday,Yes,167
14/01/2018,7,-4.4,80,1.4,411,-7.3,0.0,0.0,0.0,Winter,No Holiday,Yes,59
18/03/2018,22,8.1,76,0.8,492,4.1,0.0,0.0,0.0,Spring,No Holiday,Yes,70
11/12/2017,2,-4.2,35,3.4,2000,-17.4,0.0,0.0,0.0,Winter,No Holiday,Yes,67
20/09/2018,10,18.4,91,1.2,394,16.8,0.25,0.5,0.0,Autumn,No Holiday,Yes,87
02/11/2018,3,5.7,72,0.8,1368,1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,251
18/01/2018,8,1.1,86,1.2,197,-0.9,0.0,0.0,0.0,Winter,No Holiday,Yes,537
30/03/2018,14,21.0,28,2.8,1191,1.7,2.75,0.0,0.0,Spring,No Holiday,Yes,965
05/05/2018,15,23.8,29,4.7,1876,4.6,2.72,0.0,0.0,Spring,No Holiday,Yes,1837
13/11/2018,22,8.1,50,0.5,2000,-1.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,1126
10/03/2018,21,5.0,73,2.2,1173,0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,470
26/04/2018,13,20.6,30,2.4,1048,2.3,2.67,0.0,0.0,Spring,No Holiday,Yes,1084
18/09/2018,2,18.8,74,0.2,1866,14.0,0.0,0.0,0.0,Autumn,No Holiday,No,0
22/04/2018,13,20.5,35,1.1,2000,4.4,1.13,0.0,0.0,Spring,No Holiday,Yes,842
17/03/2018,19,8.8,49,3.2,1207,-1.3,0.05,0.0,0.0,Spring,No Holiday,Yes,718
08/09/2018,23,20.7,52,1.4,2000,10.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1142
23/07/2018,6,29.2,58,1.7,2000,20.0,0.01,0.0,0.0,Summer,No Holiday,Yes,652
05/02/2018,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes,177
11/02/2018,5,-7.8,39,2.8,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes,19
07/03/2018,20,8.5,46,1.0,1977,-2.4,0.0,0.0,0.0,Spring,No Holiday,Yes,587
23/03/2018,21,5.8,60,2.2,650,-1.3,0.0,0.0,0.0,Spring,No Holiday,Yes,676
05/11/2018,11,13.8,47,1.2,994,2.6,1.71,0.0,0.0,Autumn,No Holiday,Yes,829
24/01/2018,16,-11.2,30,4.7,2000,-25.3,0.77,0.0,0.7,Winter,No Holiday,Yes,124
23/04/2018,16,9.6,96,1.7,1409,8.9,0.23,1.0,0.0,Spring,No Holiday,Yes,41
08/05/2018,20,15.8,47,1.8,2000,4.4,0.01,0.0,0.0,Spring,No Holiday,Yes,1726
11/08/2018,13,34.1,45,1.5,1993,20.4,2.57,0.0,0.0,Summer,No Holiday,Yes,830
16/11/2018,22,6.2,72,1.4,848,1.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,894
09/03/2018,10,4.8,54,1.3,1921,-3.7,0.78,0.0,0.0,Spring,No Holiday,Yes,361
21/02/2018,7,-4.1,35,3.5,1980,-17.3,0.0,0.0,0.0,Winter,No Holiday,Yes,385
26/04/2018,10,16.7,47,2.2,1147,5.3,2.26,0.0,0.0,Spring,No Holiday,Yes,745
12/02/2018,9,-8.4,28,2.2,1947,-23.7,0.49,0.0,0.0,Winter,No Holiday,Yes,262
08/10/2018,23,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1196
14/07/2018,1,25.4,85,1.4,1663,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,1062
25/03/2018,3,5.5,83,0.9,186,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,139
23/07/2018,21,30.8,60,1.8,2000,22.1,0.0,0.0,0.0,Summer,No Holiday,Yes,1994
21/03/2018,20,1.7,85,1.3,396,-0.5,0.0,0.0,0.0,Spring,No Holiday,Yes,120
14/03/2018,0,13.6,79,2.2,862,10.0,0.0,0.0,0.0,Spring,No Holiday,Yes,412
26/11/2018,10,5.1,70,1.2,498,0.0,0.93,0.0,0.0,Autumn,No Holiday,Yes,586
07/09/2018,18,24.4,34,2.4,2000,7.5,0.84,0.0,0.0,Autumn,No Holiday,Yes,3154
14/09/2018,3,21.0,76,0.7,1995,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,349
11/10/2018,0,7.9,53,0.9,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,707
16/05/2018,23,22.0,97,0.9,158,21.4,0.0,0.0,0.0,Spring,No Holiday,Yes,225
15/06/2018,14,26.4,43,2.1,1944,12.8,3.23,0.0,0.0,Summer,No Holiday,Yes,1027
15/08/2018,9,32.0,53,1.6,2000,21.2,1.56,0.0,0.0,Summer,Holiday,Yes,563
01/02/2018,5,-7.8,65,2.3,1737,-13.2,0.0,0.0,1.6,Winter,No Holiday,Yes,51
25/05/2018,6,13.8,74,0.7,644,9.2,0.05,0.0,0.0,Spring,No Holiday,Yes,531
23/08/2018,11,29.9,57,1.7,1992,20.4,0.88,0.1,0.0,Summer,No Holiday,Yes,711
28/02/2018,22,2.3,96,1.9,1207,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,13
18/01/2018,17,2.8,46,2.1,858,-7.6,0.14,0.0,0.0,Winter,No Holiday,Yes,416
11/11/2018,12,10.6,72,2.0,365,5.7,0.29,0.0,0.0,Autumn,No Holiday,Yes,769
10/12/2017,16,5.4,71,3.5,622,0.5,0.2,0.0,0.5,Winter,No Holiday,Yes,214
03/12/2017,18,6.0,84,1.9,327,3.4,0.0,0.0,0.0,Winter,No Holiday,Yes,443
12/10/2018,1,7.6,63,1.2,2000,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,531
05/02/2018,19,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes,246
15/08/2018,0,30.0,67,0.8,1986,23.1,0.0,0.0,0.0,Summer,Holiday,Yes,1034
16/04/2018,19,13.8,32,3.4,1992,-2.6,0.26,0.0,0.0,Spring,No Holiday,Yes,1719
29/04/2018,20,16.9,42,2.7,942,3.8,0.0,0.0,0.0,Spring,No Holiday,Yes,1485
20/08/2018,0,27.0,62,0.6,2000,19.0,0.0,0.0,0.0,Summer,No Holiday,Yes,818
12/06/2018,0,18.0,94,0.7,1906,17.0,0.0,1.0,0.0,Summer,No Holiday,Yes,470
16/09/2018,19,21.2,87,2.7,479,18.9,0.01,0.0,0.0,Autumn,No Holiday,Yes,852
06/12/2017,5,-3.6,76,0.0,1934,-7.2,0.0,0.0,0.4,Winter,No Holiday,Yes,87
15/10/2018,9,12.8,74,0.5,831,8.2,0.31,0.0,0.0,Autumn,No Holiday,Yes,1119
17/08/2018,13,31.3,30,2.1,2000,11.6,3.3,0.0,0.0,Summer,No Holiday,Yes,820
11/07/2018,22,27.1,79,1.2,1578,23.1,0.0,0.0,0.0,Summer,No Holiday,Yes,1870
24/01/2018,0,-14.6,34,3.9,2000,-27.0,0.0,0.0,0.9,Winter,No Holiday,Yes,90
21/02/2018,8,-4.3,36,1.9,1955,-17.1,0.06,0.0,0.0,Winter,No Holiday,Yes,718
11/11/2018,13,9.8,70,1.7,360,4.5,0.33,0.0,0.0,Autumn,No Holiday,Yes,758
30/12/2017,17,3.8,64,0.9,250,-2.3,0.01,0.0,0.0,Winter,No Holiday,Yes,183
25/02/2018,11,4.3,29,2.6,1293,-12.2,1.87,0.0,0.0,Winter,No Holiday,Yes,244
09/06/2018,20,23.7,62,1.6,1402,15.9,0.0,0.4,0.0,Summer,No Holiday,Yes,246
28/07/2018,14,34.4,65,1.8,960,26.8,1.75,0.2,0.0,Summer,No Holiday,Yes,314
30/11/2018,9,-0.4,57,0.6,1270,-7.8,0.45,0.0,0.0,Autumn,No Holiday,Yes,809
08/04/2018,14,7.9,27,1.0,1985,-9.9,0.75,0.0,0.0,Spring,No Holiday,Yes,777
01/11/2018,1,5.1,65,1.6,1932,-0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,524
13/09/2018,18,26.7,56,1.8,2000,17.1,0.47,0.0,0.0,Autumn,No Holiday,Yes,3146
02/11/2018,21,10.8,57,2.0,1219,2.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1146
16/10/2018,17,18.4,38,1.8,1565,3.8,0.5,0.0,0.0,Autumn,No Holiday,Yes,1811
19/04/2018,9,12.4,29,1.5,1380,-5.1,1.49,0.0,0.0,Spring,No Holiday,Yes,316
09/11/2018,12,13.9,50,4.1,1964,3.6,2.14,0.0,0.0,Autumn,No Holiday,No,0
02/08/2018,14,37.3,40,1.8,1666,21.4,1.52,0.0,0.0,Summer,No Holiday,Yes,535
29/08/2018,2,24.2,91,3.6,1735,22.6,0.0,0.0,0.0,Summer,No Holiday,Yes,243
27/03/2018,13,18.6,46,2.1,642,6.7,2.54,0.0,0.0,Spring,No Holiday,Yes,563
08/01/2018,6,0.8,45,0.7,1268,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,159
07/02/2018,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,Winter,No Holiday,Yes,199
02/07/2018,10,21.4,97,0.6,563,20.8,0.27,1.0,0.0,Summer,No Holiday,Yes,27
02/07/2018,14,23.3,96,0.3,434,22.6,0.53,0.0,0.0,Summer,No Holiday,Yes,381
26/06/2018,10,20.3,97,1.0,103,19.8,0.12,9.5,0.0,Summer,No Holiday,Yes,9
15/07/2018,7,25.2,80,0.2,1551,21.4,0.18,0.0,0.0,Summer,No Holiday,Yes,402
12/09/2018,2,19.0,56,0.9,2000,10.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,462
11/06/2018,13,23.7,49,1.2,2000,12.3,1.04,0.0,0.0,Summer,No Holiday,Yes,1033
10/09/2018,17,26.6,40,1.4,2000,11.8,0.69,0.0,0.0,Autumn,No Holiday,Yes,2147
16/12/2017,4,-5.0,70,2.7,702,-9.6,0.0,0.0,0.0,Winter,No Holiday,Yes,80
11/10/2018,17,13.2,36,3.6,2000,-1.5,0.55,0.0,0.0,Autumn,No Holiday,Yes,1685
16/04/2018,23,9.7,33,0.4,2000,-5.8,0.0,0.0,0.0,Spring,No Holiday,Yes,733
27/02/2018,13,5.8,39,0.6,931,-7.1,0.35,0.0,0.0,Winter,No Holiday,Yes,335
21/05/2018,19,19.5,56,1.6,1600,10.4,0.29,0.0,0.0,Spring,No Holiday,Yes,2450
09/06/2018,9,24.0,55,1.8,1411,14.3,1.81,0.0,0.0,Summer,No Holiday,Yes,1102
22/12/2017,21,6.1,70,2.2,763,1.0,0.0,0.0,0.0,Winter,Holiday,Yes,309
19/06/2018,21,21.6,66,2.4,962,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2378
03/12/2017,7,3.1,91,1.2,129,1.7,0.0,0.0,0.0,Winter,No Holiday,Yes,22
27/12/2017,14,-4.0,18,2.4,2000,-24.8,1.09,0.0,0.0,Winter,No Holiday,Yes,231
13/12/2017,14,-4.7,27,2.9,1883,-20.8,1.12,0.0,0.0,Winter,No Holiday,Yes,240
26/03/2018,6,5.7,97,0.5,80,5.2,0.0,0.0,0.0,Spring,No Holiday,Yes,227
31/07/2018,3,29.3,57,1.6,2000,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes,334
23/01/2018,4,-9.5,49,4.3,2000,-18.2,0.0,0.0,1.0,Winter,No Holiday,Yes,45
18/11/2018,6,1.9,53,0.4,1813,-6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,114
15/06/2018,16,26.5,45,1.6,2000,13.5,1.91,0.0,0.0,Summer,No Holiday,Yes,1726
24/02/2018,15,6.7,24,2.7,1536,-12.4,1.95,0.0,0.0,Winter,No Holiday,Yes,467
13/07/2018,0,25.1,87,0.4,1800,22.7,0.0,0.0,0.0,Summer,No Holiday,Yes,1006
16/09/2018,11,23.4,61,2.1,1964,15.4,0.91,0.0,0.0,Autumn,No Holiday,Yes,1014
03/07/2018,9,25.7,76,0.8,1920,21.1,1.11,0.0,0.0,Summer,No Holiday,Yes,1156
03/06/2018,16,30.4,28,3.6,1790,9.8,2.48,0.0,0.0,Summer,No Holiday,Yes,1834
01/05/2018,20,20.6,72,1.3,587,15.3,0.0,0.0,0.0,Spring,Holiday,Yes,1656
22/05/2018,15,21.1,72,2.7,663,15.8,0.31,0.1,0.0,Spring,Holiday,Yes,163
30/03/2018,22,12.7,76,1.5,521,8.5,0.0,0.0,0.0,Spring,No Holiday,Yes,880
25/05/2018,2,16.1,70,0.6,787,10.6,0.0,0.0,0.0,Spring,No Holiday,Yes,437
28/08/2018,13,24.6,97,0.5,765,24.0,0.1,9.5,0.0,Summer,No Holiday,Yes,31
